policy_id,client_id,market,product_type,channel,brand,advisor_id,inception_date,sum_assured,premium,status
POL-006455,CLI-003019,Namibia,Health,Tied Advisor,Momentum,ADV-104,2021-10-31,30000,146.9,Active
POL-006456,CLI-001263,Namibia,Investment,Tied Advisor,Momentum,ADV-056,2022-08-28,15000,60.1,Active
POL-006457,CLI-001913,Namibia,Funeral,Direct Digital,Metropolitan,ADV-160,2023-01-23,30000,141.39,Active
POL-006458,CLI-004200,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-071,2021-08-08,15000,60.05,Active
POL-006459,CLI-002243,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-044,2025-02-08,15000,66.42,Active
POL-006460,CLI-003133,Namibia,Health,Independent Broker,Momentum,ADV-073,2022-07-20,100000,393.14,Active
POL-006461,CLI-001089,South Africa,Life,Tied Advisor,Momentum,ADV-151,2022-04-01,100000,398.8,Lapsed
POL-006462,CLI-002847,South Africa,Funeral,Independent Broker,Metropolitan,ADV-151,2022-05-22,50000,238.01,Lapsed
POL-006463,CLI-001542,Namibia,Investment,Bancassurance,Momentum,ADV-057,2025-01-14,100000,446.25,Active
POL-006464,CLI-000727,Botswana,Investment,Bancassurance,Momentum,ADV-142,2023-12-28,250000,1055.84,Active
POL-006465,CLI-000855,South Africa,Funeral,Bancassurance,Metropolitan,ADV-049,2025-07-14,50000,272.25,Active
POL-006466,CLI-003359,South Africa,Life,Direct Digital,Momentum,ADV-032,2023-08-23,250000,1296.73,Active
POL-006467,CLI-002375,South Africa,Life,Tied Advisor,Momentum,ADV-036,2024-11-17,250000,1048.64,Active
POL-006468,CLI-000648,Namibia,Funeral,Independent Broker,Metropolitan,ADV-045,2023-10-29,15000,59.25,Active
POL-006469,CLI-003333,Lesotho,Life,Direct Digital,Momentum,ADV-047,2024-06-06,250000,1223.74,Active
POL-006470,CLI-001065,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-048,2025-11-09,500000,2363.83,Active
POL-006471,CLI-000101,Lesotho,Investment,Bancassurance,Momentum,ADV-062,2024-07-14,15000,60.01,Active
POL-006472,CLI-000859,Namibia,Health,Direct Digital,Momentum,ADV-002,2023-12-09,50000,248.39,Active
POL-006473,CLI-002906,Namibia,Investment,Independent Broker,Momentum,ADV-061,2025-10-17,15000,59.04,Active
POL-006474,CLI-006182,South Africa,Health,Tied Advisor,Momentum,ADV-085,2024-08-29,30000,156.83,Active
POL-006475,CLI-001566,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-065,2026-02-17,50000,249.79,Active
POL-006476,CLI-001846,South Africa,Funeral,Bancassurance,Metropolitan,ADV-078,2024-09-14,15000,82.04,Active
POL-006477,CLI-001573,South Africa,Health,Direct Digital,Momentum,ADV-037,2024-11-25,50000,266.7,Active
POL-006478,CLI-002302,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-020,2024-01-19,30000,149.69,Active
POL-006479,CLI-004648,South Africa,Health,Tied Advisor,Momentum,ADV-145,2025-09-18,15000,64.54,Active
POL-006480,CLI-002087,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-159,2022-12-28,50000,255.01,Active
POL-006481,CLI-004261,South Africa,Funeral,Independent Broker,Metropolitan,ADV-066,2024-03-09,250000,979.84,Lapsed
POL-006482,CLI-005820,South Africa,Life,Bancassurance,Momentum,ADV-122,2025-12-25,15000,72.15,Active
POL-006483,CLI-006131,South Africa,Life,Independent Broker,Momentum,ADV-023,2022-07-13,30000,135.44,Active
POL-006484,CLI-003648,South Africa,Life,Independent Broker,Momentum,ADV-030,2023-08-29,15000,64.32,Active
POL-006485,CLI-004622,Botswana,Life,Independent Broker,Momentum,ADV-084,2021-08-06,15000,78.57,Active
POL-006486,CLI-005956,South Africa,Life,Independent Broker,Momentum,ADV-113,2024-04-27,30000,127.65,Active
POL-006487,CLI-005097,South Africa,Health,Bancassurance,Momentum,ADV-113,2023-03-16,15000,79.1,Active
POL-006488,CLI-001944,Namibia,Life,Tied Advisor,Momentum,ADV-055,2024-04-05,50000,203.17,Active
POL-006489,CLI-000856,South Africa,Life,Tied Advisor,Momentum,ADV-141,2022-08-25,15000,68.48,Active
POL-006490,CLI-000745,Namibia,Life,Bancassurance,Momentum,ADV-102,2025-08-09,100000,534.33,Active
POL-006491,CLI-005715,Lesotho,Life,Independent Broker,Momentum,ADV-051,2026-05-23,15000,63.4,Lapsed
POL-006492,CLI-003604,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-076,2024-02-21,250000,1343.17,Active
POL-006493,CLI-001921,Lesotho,Life,Independent Broker,Momentum,ADV-048,2024-07-08,30000,116.3,Active
POL-006494,CLI-002239,South Africa,Funeral,Independent Broker,Metropolitan,ADV-023,2023-10-02,15000,69.35,Active
POL-006495,CLI-001826,Botswana,Health,Tied Advisor,Momentum,ADV-001,2022-12-16,15000,71.21,Active
POL-006496,CLI-005196,Botswana,Health,Independent Broker,Momentum,ADV-074,2023-10-08,30000,146.22,Active
POL-006497,CLI-003968,South Africa,Life,Tied Advisor,Momentum,ADV-001,2023-12-09,250000,1157.44,Active
POL-006498,CLI-005698,Botswana,Health,Direct Digital,Momentum,ADV-154,2025-05-14,30000,123.71,Active
POL-006499,CLI-001956,South Africa,Life,Independent Broker,Momentum,ADV-141,2024-12-01,30000,135.37,Active
POL-006500,CLI-003062,Namibia,Funeral,Bancassurance,Metropolitan,ADV-120,2023-02-12,100000,432.03,Active
POL-006501,CLI-000789,Botswana,Health,Bancassurance,Momentum,ADV-121,2024-07-20,15000,81.26,Active
POL-006502,CLI-006294,South Africa,Investment,Bancassurance,Momentum,ADV-101,2026-02-21,50000,201.5,Active
POL-006503,CLI-003317,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-118,2023-07-22,15000,67.48,Active
POL-006504,CLI-003583,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-135,2025-09-12,100000,450.63,Active
POL-006505,CLI-002681,Botswana,Life,Direct Digital,Momentum,ADV-083,2023-11-01,250000,1248.83,Active
POL-006506,CLI-001756,South Africa,Funeral,Direct Digital,Metropolitan,ADV-133,2022-02-27,15000,80.57,Active
POL-006507,CLI-006145,Botswana,Life,Direct Digital,Momentum,ADV-038,2022-05-18,15000,72.5,Active
POL-006508,CLI-003169,Lesotho,Life,Direct Digital,Momentum,ADV-143,2023-01-20,50000,203.68,Active
POL-006509,CLI-004372,South Africa,Health,Independent Broker,Momentum,ADV-114,2024-05-18,50000,223.45,Lapsed
POL-006510,CLI-000242,Namibia,Funeral,Independent Broker,Metropolitan,ADV-018,2025-12-29,50000,248.65,Active
POL-006511,CLI-001788,Lesotho,Life,Bancassurance,Momentum,ADV-030,2023-06-08,30000,131.9,Active
POL-006512,CLI-005210,Namibia,Health,Tied Advisor,Momentum,ADV-021,2022-11-10,15000,72.08,Active
POL-006513,CLI-000570,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-039,2024-09-27,50000,252.66,Active
POL-006514,CLI-000658,South Africa,Life,Bancassurance,Momentum,ADV-128,2023-01-21,15000,62.71,Active
POL-006515,CLI-005247,Namibia,Funeral,Independent Broker,Metropolitan,ADV-133,2023-08-24,30000,155.13,Active
POL-006516,CLI-002001,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-160,2022-07-22,30000,132.28,Active
POL-006517,CLI-001775,South Africa,Life,Independent Broker,Momentum,ADV-021,2022-12-09,30000,125.68,Active
POL-006518,CLI-003663,South Africa,Funeral,Direct Digital,Metropolitan,ADV-091,2021-09-27,100000,540.74,Active
POL-006519,CLI-001263,South Africa,Health,Tied Advisor,Momentum,ADV-132,2024-04-22,30000,127.3,Active
POL-006520,CLI-000279,Botswana,Life,Tied Advisor,Momentum,ADV-155,2023-11-10,30000,165.82,Active
POL-006521,CLI-000029,South Africa,Health,Bancassurance,Momentum,ADV-016,2022-04-29,250000,1020.64,Active
POL-006522,CLI-000514,Namibia,Health,Bancassurance,Momentum,ADV-107,2025-03-29,50000,247.22,Active
POL-006523,CLI-001028,Namibia,Funeral,Independent Broker,Metropolitan,ADV-013,2022-06-23,100000,520.04,Active
POL-006524,CLI-004511,Botswana,Funeral,Independent Broker,Metropolitan,ADV-014,2024-10-07,100000,525.13,Active
POL-006525,CLI-001931,South Africa,Health,Tied Advisor,Momentum,ADV-134,2022-01-10,50000,232.71,Active
POL-006526,CLI-000466,Botswana,Funeral,Independent Broker,Metropolitan,ADV-149,2021-08-09,15000,73.87,Active
POL-006527,CLI-000094,South Africa,Funeral,Direct Digital,Metropolitan,ADV-030,2022-01-31,15000,68.96,Active
POL-006528,CLI-003092,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-135,2024-01-31,30000,121.14,Active
POL-006529,CLI-005444,South Africa,Life,Tied Advisor,Momentum,ADV-146,2022-05-14,15000,79.62,Active
POL-006530,CLI-002195,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-086,2023-02-13,30000,149.37,Lapsed
POL-006531,CLI-000414,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-028,2024-02-26,15000,79.34,Lapsed
POL-006532,CLI-001478,South Africa,Life,Independent Broker,Momentum,ADV-120,2024-09-03,15000,64.94,Active
POL-006533,CLI-003236,Namibia,Health,Bancassurance,Momentum,ADV-088,2025-05-22,30000,130.52,Active
POL-006534,CLI-001224,South Africa,Funeral,Independent Broker,Metropolitan,ADV-057,2023-06-29,15000,60.51,Active
POL-006535,CLI-006340,Namibia,Health,Independent Broker,Momentum,ADV-139,2021-12-30,15000,62.93,Active
POL-006536,CLI-004947,Namibia,Life,Independent Broker,Momentum,ADV-099,2026-05-15,50000,211.9,Active
POL-006537,CLI-002233,South Africa,Funeral,Direct Digital,Metropolitan,ADV-043,2025-05-10,250000,1296.4,Active
POL-006538,CLI-006166,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-067,2025-08-10,50000,203.64,Lapsed
POL-006539,CLI-002106,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-050,2026-01-30,250000,1384.39,Active
POL-006540,CLI-000909,Botswana,Funeral,Independent Broker,Metropolitan,ADV-085,2024-12-19,15000,63.24,Active
POL-006541,CLI-006080,Namibia,Health,Direct Digital,Momentum,ADV-044,2026-06-08,100000,407.89,Active
POL-006542,CLI-006218,South Africa,Funeral,Bancassurance,Metropolitan,ADV-102,2024-01-17,30000,151.42,Active
POL-006543,CLI-002026,Botswana,Investment,Independent Broker,Momentum,ADV-072,2024-04-08,30000,146.38,Lapsed
POL-006544,CLI-003854,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-009,2024-06-03,50000,250.79,Active
POL-006545,CLI-001123,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-001,2024-01-04,100000,407.23,Active
POL-006546,CLI-004158,Botswana,Life,Direct Digital,Momentum,ADV-016,2023-09-05,15000,70.2,Active
POL-006547,CLI-004472,Namibia,Health,Independent Broker,Momentum,ADV-026,2023-02-13,30000,143.49,Active
POL-006548,CLI-004600,South Africa,Funeral,Bancassurance,Metropolitan,ADV-014,2025-06-10,100000,454.17,Active
POL-006549,CLI-003685,South Africa,Funeral,Bancassurance,Metropolitan,ADV-106,2023-02-09,30000,125.82,Lapsed
POL-006550,CLI-004562,South Africa,Life,Independent Broker,Momentum,ADV-096,2026-01-03,30000,128.84,Active
POL-006551,CLI-003597,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-004,2025-03-20,15000,63.39,Active
POL-006552,CLI-005312,South Africa,Life,Tied Advisor,Momentum,ADV-067,2026-06-18,15000,58.64,Active
POL-006553,CLI-001164,Namibia,Health,Tied Advisor,Momentum,ADV-047,2024-09-10,30000,149.69,Active
POL-006554,CLI-003133,South Africa,Funeral,Direct Digital,Metropolitan,ADV-081,2024-06-17,30000,152.63,Active
POL-006555,CLI-002698,South Africa,Health,Bancassurance,Momentum,ADV-094,2023-02-21,15000,64.66,Lapsed
POL-006556,CLI-003456,Botswana,Funeral,Independent Broker,Metropolitan,ADV-081,2024-11-16,100000,521.69,Active
POL-006557,CLI-000921,South Africa,Health,Direct Digital,Momentum,ADV-064,2024-05-14,50000,216.0,Lapsed
POL-006558,CLI-002099,South Africa,Investment,Tied Advisor,Momentum,ADV-007,2023-06-20,15000,58.48,Active
POL-006559,CLI-006182,Namibia,Life,Tied Advisor,Momentum,ADV-127,2021-10-21,15000,69.23,Active
POL-006560,CLI-000682,South Africa,Investment,Tied Advisor,Momentum,ADV-128,2021-07-05,100000,507.16,Lapsed
POL-006561,CLI-004117,South Africa,Health,Direct Digital,Momentum,ADV-138,2022-08-15,250000,963.06,Active
POL-006562,CLI-004307,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-113,2024-12-25,500000,2373.78,Active
POL-006563,CLI-003075,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-053,2026-01-22,50000,264.4,Lapsed
POL-006564,CLI-000218,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-111,2026-02-19,250000,1172.12,Lapsed
POL-006565,CLI-000223,South Africa,Life,Independent Broker,Momentum,ADV-145,2024-02-04,15000,80.21,Active
POL-006566,CLI-001786,South Africa,Life,Independent Broker,Momentum,ADV-006,2025-10-06,15000,80.36,Active
POL-006567,CLI-000665,Namibia,Life,Tied Advisor,Momentum,ADV-082,2021-06-27,15000,81.61,Active
POL-006568,CLI-000611,South Africa,Life,Bancassurance,Momentum,ADV-105,2025-11-10,30000,138.67,Lapsed
POL-006569,CLI-001038,South Africa,Life,Direct Digital,Momentum,ADV-158,2026-04-14,15000,69.21,Active
POL-006570,CLI-001236,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-081,2023-06-24,50000,209.49,Lapsed
POL-006571,CLI-005433,Namibia,Funeral,Direct Digital,Metropolitan,ADV-141,2021-09-11,15000,67.1,Active
POL-006572,CLI-004139,South Africa,Investment,Bancassurance,Momentum,ADV-122,2025-01-12,30000,120.57,Active
POL-006573,CLI-000198,Namibia,Funeral,Direct Digital,Metropolitan,ADV-127,2021-07-14,250000,1000.67,Active
POL-006574,CLI-004072,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-016,2024-08-28,50000,258.17,Active
POL-006575,CLI-000886,Namibia,Funeral,Bancassurance,Metropolitan,ADV-081,2023-01-27,30000,163.66,Active
POL-006576,CLI-002729,South Africa,Investment,Independent Broker,Momentum,ADV-120,2024-03-03,15000,63.42,Active
POL-006577,CLI-000247,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-020,2026-01-24,15000,82.97,Active
POL-006578,CLI-000585,South Africa,Life,Bancassurance,Momentum,ADV-154,2022-03-23,30000,141.84,Active
POL-006579,CLI-000860,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-110,2021-08-21,15000,81.38,Active
POL-006580,CLI-002808,Botswana,Funeral,Bancassurance,Metropolitan,ADV-137,2024-05-05,100000,461.45,Active
POL-006581,CLI-003001,Lesotho,Health,Independent Broker,Momentum,ADV-102,2024-12-12,250000,1157.54,Active
POL-006582,CLI-002286,Botswana,Life,Independent Broker,Momentum,ADV-144,2022-12-17,15000,60.57,Active
POL-006583,CLI-004019,South Africa,Life,Tied Advisor,Momentum,ADV-145,2022-04-15,15000,64.75,Active
POL-006584,CLI-004668,Botswana,Funeral,Direct Digital,Metropolitan,ADV-013,2024-12-25,15000,70.69,Lapsed
POL-006585,CLI-004722,South Africa,Investment,Tied Advisor,Momentum,ADV-150,2024-11-29,100000,453.01,Active
POL-006586,CLI-003752,Namibia,Life,Bancassurance,Momentum,ADV-085,2026-03-11,15000,66.99,Active
POL-006587,CLI-003535,Botswana,Investment,Bancassurance,Momentum,ADV-079,2025-10-15,50000,252.41,Active
POL-006588,CLI-003185,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-040,2025-02-07,30000,123.95,Active
POL-006589,CLI-001542,Namibia,Funeral,Independent Broker,Metropolitan,ADV-065,2021-07-26,30000,138.01,Active
POL-006590,CLI-003156,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-088,2022-10-06,50000,216.42,Active
POL-006591,CLI-000066,Lesotho,Health,Direct Digital,Momentum,ADV-086,2024-09-28,30000,164.34,Active
POL-006592,CLI-006261,South Africa,Health,Tied Advisor,Momentum,ADV-114,2023-10-17,100000,529.46,Active
POL-006593,CLI-002398,Lesotho,Life,Tied Advisor,Momentum,ADV-109,2021-09-22,15000,66.03,Active
POL-006594,CLI-004901,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-120,2024-04-16,50000,208.73,Active
POL-006595,CLI-006199,South Africa,Funeral,Bancassurance,Metropolitan,ADV-093,2025-04-06,250000,1215.58,Active
POL-006596,CLI-003220,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-159,2025-02-04,15000,58.67,Active
POL-006597,CLI-005584,South Africa,Health,Tied Advisor,Momentum,ADV-141,2026-01-30,50000,201.66,Active
POL-006598,CLI-003105,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-154,2022-03-16,50000,225.27,Active
POL-006599,CLI-000858,South Africa,Funeral,Direct Digital,Metropolitan,ADV-116,2026-03-28,15000,64.88,Active
POL-006600,CLI-000172,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-040,2024-02-04,30000,131.9,Active
POL-006601,CLI-000879,Namibia,Funeral,Bancassurance,Metropolitan,ADV-155,2022-12-30,15000,73.37,Active
POL-006602,CLI-006107,South Africa,Investment,Tied Advisor,Momentum,ADV-147,2025-10-07,100000,540.51,Active
POL-006603,CLI-003079,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-048,2021-12-25,50000,204.61,Active
POL-006604,CLI-002068,Lesotho,Investment,Independent Broker,Momentum,ADV-142,2021-08-09,30000,138.35,Active
POL-006605,CLI-002891,Namibia,Life,Direct Digital,Momentum,ADV-084,2025-02-12,50000,202.14,Active
POL-006606,CLI-001659,South Africa,Life,Bancassurance,Momentum,ADV-116,2025-02-07,50000,238.14,Active
POL-006607,CLI-005641,Botswana,Life,Tied Advisor,Momentum,ADV-055,2021-12-02,15000,82.81,Active
POL-006608,CLI-006476,South Africa,Life,Independent Broker,Momentum,ADV-042,2025-11-13,15000,78.88,Active
POL-006609,CLI-000551,South Africa,Life,Tied Advisor,Momentum,ADV-065,2025-09-02,15000,77.89,Active
POL-006610,CLI-004657,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-031,2025-06-12,250000,1048.31,Lapsed
POL-006611,CLI-002175,South Africa,Investment,Direct Digital,Momentum,ADV-023,2023-06-05,30000,164.32,Active
POL-006612,CLI-000307,South Africa,Funeral,Independent Broker,Metropolitan,ADV-070,2026-02-15,15000,61.09,Active
POL-006613,CLI-005976,South Africa,Funeral,Direct Digital,Metropolitan,ADV-152,2022-02-14,30000,127.52,Lapsed
POL-006614,CLI-000401,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-007,2025-05-19,30000,145.73,Active
POL-006615,CLI-001335,Lesotho,Life,Direct Digital,Momentum,ADV-053,2025-09-03,30000,135.28,Lapsed
POL-006616,CLI-000166,South Africa,Funeral,Direct Digital,Metropolitan,ADV-046,2024-01-21,30000,117.84,Active
POL-006617,CLI-003054,South Africa,Funeral,Independent Broker,Metropolitan,ADV-034,2023-03-13,15000,80.83,Active
POL-006618,CLI-003885,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-012,2023-11-07,15000,71.75,Active
POL-006619,CLI-002078,South Africa,Funeral,Direct Digital,Metropolitan,ADV-029,2021-09-15,100000,473.31,Active
POL-006620,CLI-000464,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-084,2021-08-17,50000,194.51,Active
POL-006621,CLI-000753,Namibia,Health,Tied Advisor,Momentum,ADV-069,2023-02-26,50000,193.78,Active
POL-006622,CLI-006048,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-099,2021-07-23,15000,60.65,Lapsed
POL-006623,CLI-005222,Lesotho,Investment,Direct Digital,Momentum,ADV-138,2024-08-23,500000,2374.62,Active
POL-006624,CLI-006071,South Africa,Life,Tied Advisor,Momentum,ADV-018,2024-08-30,15000,59.72,Active
POL-006625,CLI-003440,Namibia,Health,Tied Advisor,Momentum,ADV-053,2025-09-27,50000,228.6,Active
POL-006626,CLI-003538,South Africa,Investment,Tied Advisor,Momentum,ADV-140,2022-11-04,50000,215.96,Lapsed
POL-006627,CLI-005093,South Africa,Funeral,Independent Broker,Metropolitan,ADV-038,2025-07-17,15000,59.0,Active
POL-006628,CLI-003996,South Africa,Life,Direct Digital,Momentum,ADV-016,2023-01-01,15000,75.06,Active
POL-006629,CLI-002828,South Africa,Funeral,Direct Digital,Metropolitan,ADV-039,2024-03-06,50000,200.91,Lapsed
POL-006630,CLI-001892,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-064,2025-07-02,50000,235.92,Active
POL-006631,CLI-003146,South Africa,Funeral,Independent Broker,Metropolitan,ADV-041,2023-03-30,500000,2002.41,Lapsed
POL-006632,CLI-000415,South Africa,Life,Independent Broker,Momentum,ADV-081,2022-01-09,50000,223.34,Lapsed
POL-006633,CLI-001247,South Africa,Health,Independent Broker,Momentum,ADV-033,2025-07-17,250000,1251.35,Active
POL-006634,CLI-004779,Namibia,Funeral,Bancassurance,Metropolitan,ADV-094,2022-11-20,50000,207.26,Active
POL-006635,CLI-005625,Botswana,Health,Independent Broker,Momentum,ADV-139,2022-07-21,30000,158.55,Active
POL-006636,CLI-000660,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-052,2024-11-21,250000,1305.69,Active
POL-006637,CLI-000628,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-087,2024-02-20,100000,521.23,Lapsed
POL-006638,CLI-000555,Namibia,Funeral,Direct Digital,Metropolitan,ADV-115,2021-08-14,15000,60.67,Active
POL-006639,CLI-005129,South Africa,Life,Tied Advisor,Momentum,ADV-011,2026-01-14,50000,200.24,Active
POL-006640,CLI-002017,South Africa,Life,Independent Broker,Momentum,ADV-055,2024-01-25,15000,66.43,Active
POL-006641,CLI-002118,South Africa,Funeral,Direct Digital,Metropolitan,ADV-102,2022-10-26,250000,1235.48,Active
POL-006642,CLI-000081,South Africa,Funeral,Direct Digital,Metropolitan,ADV-041,2021-11-23,50000,236.37,Active
POL-006643,CLI-006302,Botswana,Life,Bancassurance,Momentum,ADV-066,2024-11-22,30000,154.09,Lapsed
POL-006644,CLI-002813,South Africa,Health,Tied Advisor,Momentum,ADV-073,2025-04-10,250000,1386.54,Active
POL-006645,CLI-005167,South Africa,Funeral,Independent Broker,Metropolitan,ADV-150,2025-03-18,30000,121.37,Active
POL-006646,CLI-004586,Botswana,Health,Independent Broker,Momentum,ADV-019,2024-08-21,30000,153.4,Lapsed
POL-006647,CLI-000919,South Africa,Life,Independent Broker,Momentum,ADV-102,2025-11-05,30000,161.01,Active
